This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Wed Aug 18 23:51:48 2021

"TIC ID","TOI","CTOI","Master priority","SG1A priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ACWG ESM","ACWG TSM","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","TESS mag","TESS mag error","Pipeline Signal ID","Source","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM RA error","PM Dec (mas/yr)","PM Dec error","Transit Epoch (BJD)","Transit Epoch error","Period (days)","Period error","Duration (hours)","Duration error","Depth (mmag)","Depth (mmag) error","Depth (ppm)","Depth (ppm) error","Planet Radius (R_Earth)","Planet Radius error","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Distance error","Stellar Teff (K)","Stellar Teff error","Stellar log(g) (cm/s2)","Stellar log(g) error","Stellar Radius (R_Sun)","Stellar Radius error","Stellar Metallicity","Stellar Metallicity error","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"66356824","315.01","","5","5","5","5","5","5","5","18.9","51.8","3","0","3","EB","FP","12.4245","0.006","1","spoc","12.076269","-32.119461","-7.27","0.063","-26.111","0.043","2459089.839721","0.001942","1.777199","0.000277","1.571241","0.37523","3.544204","0.288999","3259.010391","266.14276","7.725171","3.25863","1997.123917","1704.986728","9.503583","551.619","12.738","5671","127.5","4.19","0.08","1.33818","0.072452","","","29","odd-even; TFOP FP; retired as EB","2018-10-03","2020-11-17","2021-06-01"
"195256633","3150.01","","3","4","3","3","1","4","4","34.1","96.2","0","0","0","PC","PC","12.0697","0.013","1","qlp","222.683091","-57.761231","-7.924","0.109","-10.913","0.12","2458641.869941","0.005409","5.344937","0.001109","5.187","1.066","6.98197","1.012952","6410","932.528","22.465","7.31066","7550.57","2596","21","872.272","38.408","7822","171.3","4.04","0.08","2.15","0.11","","","11,12","V-shaped; found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"36607746","3151.01","","3","4","3","3","1","4","4","61.4","63.7","2","0","0","PC","PC","12.6499","0.006","1","qlp","225.524773","-55.288205","-5.387","0.039","-5.694","0.035","2458650.850466","0.002185","1.725939","0.000122","1.476","0.251","14.064123","0.024447","12870","22.516","14.7995","0.882212","1429.86","1713","18","677.678","9.2685","7235","134.5","4.44","0.09","1.27","0.05","","","11,12","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"467484304","3152.01","","3","4","3","3","1","4","4","32.6","90.6","0","0","0","PC","PC","13.3551","0.009","1","qlp","168.613521","-61.55911","-6.527","0.06","2.486","0.053","2458622.836295","0.003904","0.781421","0.000101","1.239","0.286","7.23333","0.046622","6640","42.9396","11.8804","","6368.81","2488","9","1195.67","57.01","7691","122","4.42","","1.37","","","","10,11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"466318137","3153.01","","3","4","3","3","1","4","4","255.6","340.3","0","0","0","PC","PC","11.2789","0.01","1","qlp","165.732079","-60.196871","","","","","2458622.951921","0.003925","1.12164","0.000145","1.274","0.286","5.824283","0.02359","5350","21.7274","","","115.13","912","20","","","3294","38.9","","","","","","","10,11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"465176038","3154.01","","3","4","3","3","1","4","4","20.5","49","0","0","0","PC","PC","12.802","0.022","1","qlp","162.663087","-60.847019","","","","","2458623.37609","0.012512","4.032648","0.001792","4.112","0.768","6.719744","0.036029","6170","33.183","13.1197","2.20064","1214.41","1644","9","1020.98","","6347.3","464.8","","","1.73","0.25","","","10,11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"457272901","3155.01","","3","4","3","3","3","4","4","30.8","215.9","1","0","1","PC","PC","11.6104","0.006","1","qlp","203.531487","-59.575607","-29.884","0.027","2.29","0.039","2458620.703524","0.002281","4.649187","0.000854","1.587","0.232","8.020571","3.536862","7360","3252.27","14.1042","5.88415","175.752","1014","19","201.727","1.1305","5110","128.4","4.44","0.09","0.93","0.06","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-08-18"
"457110913","3156.01","","3","4","3","3","1","4","4","143","85.9","1","0","0","PC","PC","13.2294","0.006","1","qlp","202.922779","-58.998117","-11.215","0.023","0.168","0.034","2458623.223222","0.001441","0.746291","0.000086","1.272","0.112","22.511069","0.022492","20520","20.7155","15.0896","","1171","1629","30","445.1","4.5345","5132","122","4.34","","1.04","","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"456962262","3157.01","","3","4","3","3","1","4","4","33.7","82.8","1","0","0","PC","PC","13.6244","0.007","1","qlp","201.47318","-59.18126","","","","","2458619.293758","0.00339","2.881137","0.00144","2.274","0.382","15.7042","0.065375","14360","60.2108","","","266.475","1125","10","","","5068.9","153.2","","","","","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"451254008","3158.01","","3","4","3","3","1","4","4","23.6","22.9","0","0","0","PC","PC","12.534","0.006","1","qlp","171.015386","-57.543638","-22.843","0.032","6.675","0.029","2458616.427046","0.005727","6.85572","0.001852","4.468","0.552","7.102178","0.013922","6520","12.8224","15.7286","1.09537","457.042","1288","13","935.189","18.8085","6282","131.1","3.92","0.08","2.01","0.1","","","10,11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"449549170","3159.01","","3","4","3","3","3","4","4","15.2","42.6","0","0","1","PC","PC","11.2925","0.006","1","qlp","200.464421","-62.542122","14.36","0.036","-7.901","0.039","2458621.51604","0.006536","1.472813","0.00075","2.333","0.539","1.129753","0.005643","1040","5.1973","5.81262","0.54092","2245.61","1917","11","428.115","5.2555","5732","128.6","3.93","0.08","1.81","0.09","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-08-18"
"8988289","316.01","","5","5","5","5","2","5","5","88.2","329","5","0","1","PC","APC","13.1186","0.006","1","qlp","354.759157","-9.882022","-30.127","0.104","16.057","0.088","2458365.987549","0.00009","13.32379","","2.561","0","109.240407","0.000816","95718.101562","0.751665","28.739599","1.39025","12.7172","526","48","275.027","4.646","4312","103.300003","4.59","0.22","0.84","0.04","","","2","V-shaped","2018-10-02","2019-12-17","2021-06-01"
"440872576","3160.01","","3","4","3","3","1","4","4","46.5","40.7","0","2","0","PC","PC","11.9333","0.007","1","qlp","224.565856","-27.68255","-13.711","0.208","2.431","0.232","2458617.162751","0.001195","3.971476","0.000496","2.666","0.159","9.060165","0.004973","8310","4.58055","14.7195","1.17398","421.698","1262","41","567.678","34.6035","6200","124.7","4.09","0.1","1.62","0.12","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"438777551","3161.01","","3","4","3","3","3","4","4","64.9","72.5","0","0","1","PC","PC","12.9306","0.007","1","qlp","201.760571","-53.448129","-12.673","0.066","-1.162","0.071","2458621.127744","0.001708","1.401786","0.000192","2.211","0.141","14.229119","0.009676","13020","8.912","17.5938","1.15691","3669.6","2168","30","937.758","41.6215","7014","147.2","4.26","0.09","1.52","0.09","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-08-18"
"433546897","3162.01","","3","4","3","3","1","4","4","35","73.1","0","0","0","PC","PC","11.6387","0.007","1","qlp","190.402872","-65.797305","3.066","0.042","-2.364","0.041","2458623.35956","0.008392","1.575299","0.000988","2.578","0.513","3.164098","0.015766","2910","14.5209","11.9435","1.07369","3820.39","2190","9","677.547","13.691","6560","135.4","3.89","0.09","2.2","0.1","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"425316308","3163.01","","3","4","3","3","1","4","4","46.4","45.3","0","0","0","PC","PC","11.8232","0.006","1","qlp","191.088792","-55.013313","-12.999","0.039","-2.045","0.039","2458619.913253","0.00117","3.074928","0.000346","2.771","0.452","8.38158","0.008412","7690","7.74739","14.4798","0.823797","1411.3","1707","43","572.474","12.646","6782","136.6","4.2","0.09","1.6","0.07","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"419946164","3164.01","","3","4","3","3","3","4","4","70.1","82.1","2","0","1","PC","PC","12.5348","0.006","1","qlp","202.818012","-48.69895","-20.225","0.082","-2.423","0.083","2458623.343394","0.001044","1.77654","0.00015","1.258","0.244","15.329736","0.054411","14020","50.1134","16.6","1.40129","926.709","1537","35","629.894","24.239","6394","131","4.33","0.1","1.28","0.08","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-08-18"
"419858461","3165.01","","3","4","3","3","1","4","4","39.1","88.5","0","0","0","PC","PC","13.6313","0.007","1","qlp","191.643659","-59.564831","-15.145","0.03","-6.206","0.029","2458620.095894","0.004566","2.542854","0.001084","2.394","0.385","16.508633","0.056701","15090","52.2223","14.0633","","1185.76","1634","11","844.49","18.116","6748","125","4.49","","1.13","","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"412371819","3166.01","","3","4","3","3","1","4","4","94.8","170.9","0","0","0","PC","PC","12.9852","0.007","1","qlp","190.745817","-59.795682","","","","","2458623.681206","0.002607","1.875582","0.000363","2.717","0.188","21.613569","0.020182","19710","18.5883","","","1888.41","1836","18","1011.69","","6263","827.7","","","","","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"411796826","3167.01","","3","4","3","3","1","4","4","55.9","65","0","0","0","PC","PC","12.5526","0.007","1","qlp","219.168773","-57.009862","-6.6","0.045","-3.026","0.047","2458618.36315","0.002696","3.095332","0.000813","2.643","0.334","14.141118","0.020606","12940","18.9788","16.949","1.01798","1072.44","1594","17","688.505","11.6065","6918","134","4.28","0.08","1.47","0.06","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"410554986","3168.01","","3","4","3","3","1","4","4","44.5","104.3","0","0","0","PC","PC","11.7627","0.006","1","qlp","214.225596","-55.013245","-34.397","0.082","-26.375","0.114","2458619.783006","0.00253","5.173733","0.001223","2.776","0.667","9.344859","0.02556","8570","23.5409","13.1497","1.06447","218.633","1071","21","326.088","5.789","5340","136","4.14","0.08","1.36","0.08","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"403911354","3169.01","","3","4","3","3","1","4","4","26.1","33.9","0","0","0","PC","PC","12.6738","0.006","1","qlp","188.458725","-50.597457","-1.047","0.032","-2.561","0.023","2458617.49001","0.001865","4.481386","0.000295","1.843","0.523","9.005425","0.088709","8260","81.7005","14.4248","1.54157","346.961","1202","16","684.827","14.654","6232","133.5","4.25","0.08","1.37","0.07","","","10,11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"402319411","317.01","","3","4","4","3","4","4","4","64.1","60.1","4","0","4","PC","PC","12.9238","0.008","1","spoc","353.540235","-14.860039","51.309","0.059","-20.838","0.037","2458355.09217","0.00391","3.326363","0.000208","2.96236","0.063464","27.814281","0.543432","25292.545075","500.39395","15.229758","0.896547","371.93585","1120.048322","40.338318","446.344","5.5945","5391","127.5","4.46","0.08","0.947585","0.052789","","","2,29","","2018-10-02","2020-11-06","2021-06-01"
"400712525","3170.01","","3","4","3","3","1","4","4","24","69","0","0","0","PC","PC","12.4163","0.006","1","qlp","167.095117","-71.234231","-11.643","1.142","3.131","1.142","2458622.509858","0.003708","1.892318","0.000522","2.076","0.296","5.11499","0.00968","4700","8.9154","","","1909.82","1841","16","694.986","","6898.3","269.8","","","","","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"399058051","3171.01","","3","4","3","3","1","4","4","37","82","0","0","0","PC","PC","13.5735","0.006","1","qlp","162.996504","-69.590115","-0.575","3.01","0.057","3.01","2458621.334289","0.004847","1.570794","0.000631","2.607","0.485","11.383698","2.706746","10430","2489.9","","","3445.57","2134","15","811.401","","5164.3","365.6","","","","","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"398502253","3172.01","","3","4","3","3","1","4","4","18.2","34.6","0","0","0","PC","PC","13.5411","0.006","1","qlp","161.321203","-68.46059","-9.855","0.028","3.017","0.027","2458620.057451","0.009618","3.002931","0.000964","2.859","0.564","5.529597","0.023615","5080","21.7498","13.5275","","975.35","1556","10","1373.41","28.735","6212","122","3.95","","1.91","","","","10,11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"398466662","3173.01","","3","4","3","3","1","4","4","27.1","30.7","0","0","0","PC","PC","11.569","0.006","1","qlp","179.944412","-59.17366","14.773","0.042","-4.524","0.037","2458610.307925","0.002558","8.771095","0.001042","5.25","0.39","6.807146","0.003585","6250","3.30165","15.1887","2.06521","315.009","1173","33","590.194","10.5265","6057.7","406","","","1.9","0.25","","","10,11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"392112968","3174.01","","3","4","3","3","1","4","4","68","73.6","0","0","0","PC","PC","13.2785","0.007","1","qlp","174.287225","-67.519336","-3.116","0.054","-0.589","0.043","2458621.916726","0.005366","1.19556","0.000231","2.209","0.349","15.836394","0.046227","14480","42.5756","18.3793","","5666.9","2417","11","1156.97","39.72","7108","122","4.26","","1.55","","","","10,11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"391510223","3175.01","","3","4","3","3","1","4","4","27.7","96.7","0","0","0","PC","PC","13.6512","0.006","1","qlp","161.524658","-61.869847","","","","","2458621.494928","0.007076","1.654948","0.00041","2.821","0.489","11.723877","0.035576","10740","32.7659","","","8082.49","2641","10","","","7910","478.9","","","","","","","10,11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"389999924","3176.01","","3","4","3","3","1","4","4","19.3","98.1","0","0","0","PC","PC","12.6453","0.006","1","qlp","160.108553","-62.685964","1.398","0.027","-3.274","0.027","2458621.256062","0.010436","4.760738","0.001646","5.127","0.912","7.473815","1.716037","6860","1579.28","13.8561","5.19765","3781.32","2184","12","546.557","4.579","6213","134.8","4.37","0.08","1.18","0.05","","","10,11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"383410746","3177.01","","3","4","3","3","1","4","4","83.8","171.8","0","0","0","PC","PC","12.6967","0.006","1","qlp","183.95117","-64.567485","-24.02","0.031","3.233","0.024","2458619.501205","0.002576","2.114226","0.000478","2.041","0.249","23.719987","0.034799","21610","32.051","13.3907","0.937126","434.147","1271","17","335.166","2.133","5254","124.4","4.49","0.08","0.89","0.05","","","11,12","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"381996371","3178.01","","3","4","3","3","3","4","4","100.4","293.8","0","0","1","PC","PC","12.0729","0.6","1","qlp","208.700857","-62.685154","-4.341","0.021","-3.419","0.03","2458619.971903","0.003432","2.934026","0.000926","4.37","0.387","23.842063","0.023636","21720","21.769","","","","","19","1937.21","83.71","","","","","","","","","11,12","found in faint-star QLP search","2021-06-04","2021-06-04","2021-08-18"
"378227267","3179.01","","3","4","3","3","1","4","4","62.3","68.3","1","0","0","PC","PC","12.0974","0.006","1","qlp","155.142566","-62.650952","-13.908","1.185","7.738","1.186","2458621.414758","0.001957","4.707418","0.000328","1.745","0.244","16.255117","0.018312","14860","16.8657","14.9729","","111.017","","24","360.136","","5904","","","","1.18","","","","10,11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"206352378","318.01","","3","4","4","3","1","4","4","37.4","107.6","4","0","0","PC","PC","13.2316","0.006","1","spoc","355.015732","-53.039017","35.059","0.029","0.073","0.034","2458327.33174","0.00117","3.746243","0.000376","2.151231","0.091496","21.302207","0.714458","19428.837299","657.82324","11.892447","0.389788","142.432268","881.093195","23.549446","319.923","2.5615","4696","122","4.53","","0.775888","","","","1,2,28","V-shaped; need to check if it is on target.","2018-10-03","2020-10-01","2021-07-10"
"372960748","3180.01","","3","4","3","3","1","4","4","27.7","63.4","0","0","0","PC","PC","12.7602","0.006","1","qlp","152.638846","-67.577925","-20.009","0.024","12.576","0.024","2458621.832233","0.002442","2.096025","0.00019","1.249","0.172","5.562336","0.01194","5110","10.9973","11.9458","0.824377","283.382","1143","16","716.553","7.1905","5809","135.4","4.07","0.08","1.56","0.08","","","10,11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"372596796","3181.01","TIC 372596796.01","5","5","5","5","5","5","5","49","121.3","0","0","0","PC","FP","12.298","0.006","1","qlp","151.49954","-66.897501","-29.996","0.036","15.555","0.032","2458617.031866","0.001084","3.536674","0.000152","2.697","0.143","14.405143","0.005175","13180","4.76601","13.338","0.7167","446.023","1280","62","455.304","4.1195","5971","140","4.37","0.08","1.14","0.06","","","10,11","found in faint-star QLP search; CTOI from Olmschenk et al. (2021)","2021-06-04","2021-06-04","2021-07-15"
"372448111","3182.01","","3","4","3","3","1","4","4","8.2","35.1","0","0","0","PC","PC","12.9615","0.006","1","qlp","151.311753","-65.941982","-9.681","0.028","19.931","0.029","2458616.810056","0.008549","5.070117","0.001948","2.958","0.525","4.351654","0.018772","4000","17.2891","5.82427","0.53042","256.454","1114","8","469.912","3.383","5641","130.8","4.47","0.08","0.96","0.05","","","10,11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
"370385007","3183.01","","3","4","3","3","1","4","4","29.9","32.8","1","0","0","PC","PC","12.7414","0.007","1","qlp","225.991509","-51.182394","-4.613","0.044","-4.54","0.04","2458617.977958","0.004462","4.216156","0.001986","3.842","0.383","6.894555","0.014034","6330","12.9257","17.5541","1.19478","1176.65","1631","11","1085.05","26.575","6841","138.2","3.93","0.09","2.2","0.1","","","11","found in faint-star QLP search","2021-06-04","2021-06-04","2021-06-06"
